0,-2,0,-4,-5,-4,-3,-2,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-3,0,0,0,0,-7,0,0,0,-7,0,6,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,-6,0,0,0,0,6,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,3,4,5,0,3,1,0,|,1,0,2,2,|,-50.12500000000182,|,0,0,0,-4,-5,-4,-3,-2,-1,0,0,0,0,0,-1,0,0,0,0,0,-2,0,-3,0,0,0,0,-7,0,0,0,-7,0,6,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,-6,0,0,0,0,6,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,3,4,5,0,3,1,0
0,0,0,-4,-5,-4,-3,-2,-1,0,0,0,0,0,-1,0,0,0,0,0,-2,0,-3,0,0,0,0,-7,0,0,0,-7,0,6,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,-6,0,0,0,0,6,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,3,4,5,0,3,1,0,|,2,2,3,4,|,-6.625000000001819,|,0,0,0,-4,-5,-4,-3,-2,-1,0,0,0,0,0,-1,0,0,0,0,1,0,0,-3,0,0,0,0,-7,0,0,0,-7,0,6,0,-7,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,-6,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,3,4,5,0,3,1,0
0,0,0,-4,-5,-4,-3,-2,-1,0,0,0,0,0,-1,0,0,0,0,1,0,0,-3,0,0,0,0,-7,0,0,0,-7,0,6,0,-7,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,-6,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,3,4,5,0,3,1,0,|,5,1,5,8,|,-15.725000000000364,|,0,0,0,-4,-5,-4,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,0,0,0,0,-7,0,0,0,-7,0,6,0,-7,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,-6,0,0,0,0,0,0,0,0,6,0,0,0,0,4,-1,0,0,0,0,2,3,4,5,0,3,1,0
0,0,0,-4,-5,-4,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,0,0,0,0,-7,0,0,0,-7,0,6,0,-7,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,-6,0,0,0,0,0,0,0,0,6,0,0,0,0,4,-1,0,0,0,0,2,3,4,5,0,3,1,0,|,7,0,6,2,|,18.075000000000728,|,0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,0,-2,0,0,6,0,0,0,-7,0,0,0,-7,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,-6,0,0,0,0,0,0,0,0,6,0,0,0,0,4,-1,0,0,0,0,2,3,4,5,0,3,1,0
0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,0,-2,0,0,6,0,0,0,-7,0,0,0,-7,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,-6,0,0,0,0,0,0,0,0,6,0,0,0,0,4,-1,0,0,0,0,2,3,4,5,0,3,1,0,|,8,6,8,4,|,37.00000000000182,|,0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,0,-2,0,0,6,0,0,0,-7,0,0,0,-7,0,0,0,-2,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,-1,0,0,0,0,2,3,4,5,0,3,0,0
0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,0,-2,0,0,6,0,0,0,-7,0,0,0,-7,0,0,0,-2,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,-1,0,0,0,0,2,3,4,5,0,3,0,0,|,6,2,5,4,|,47.125,|,0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,0,0,0,0,0,0,0,6,-7,0,0,0,-7,0,0,0,-2,0,-2,0,0,-6,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,-1,0,0,0,0,2,3,4,5,0,3,0,0
0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,0,0,0,0,0,0,0,6,-7,0,0,0,-7,0,0,0,-2,0,-2,0,0,-6,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,-1,0,0,0,0,2,3,4,5,0,3,0,0,|,3,4,2,6,|,63.850000000000364,|,0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,6,-7,0,0,0,-7,0,1,0,0,0,-2,0,0,-6,0,0,0,0,0,0,0,0,0,7,0,-2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,-1,0,0,0,0,2,3,4,5,0,3,0,0
0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,6,-7,0,0,0,-7,0,1,0,0,0,-2,0,0,-6,0,0,0,0,0,0,0,0,0,7,0,-2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,-1,0,0,0,0,2,3,4,5,0,3,0,0,|,5,8,5,4,|,140.57500000000073,|,0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,6,-7,0,0,0,-7,0,0,0,0,0,-1,0,0,-6,0,0,0,0,0,0,0,0,0,7,0,-2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,2,3,4,5,0,3,0,0
0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,6,-7,0,0,0,-7,0,0,0,0,0,-1,0,0,-6,0,0,0,0,0,0,0,0,0,7,0,-2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,2,3,4,5,0,3,0,0,|,2,6,1,4,|,230.5,|,0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,6,-7,0,0,0,-7,0,-2,0,0,0,-1,0,0,-6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,3,4,5,0,3,0,0
0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,6,-7,0,0,0,-7,0,-2,0,0,0,-1,0,0,-6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,3,4,5,0,3,0,0,|,5,4,5,6,|,317.85000000000036,|,0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,-2,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,7,0,0,6,0,-1,7,1,0,2,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,3,4,5,0,3,0,0
0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,-2,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,7,0,0,6,0,-1,7,1,0,2,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,3,4,5,0,3,0,0,|,5,6,3,6,|,299,|,0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,-2,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,7,0,0,-1,0,0,7,1,0,2,0,0,0,0,0,0,0,6,0,0,0,6,4,0,0,0,0,0,0,3,4,5,0,3,0,0
0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,-2,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,7,0,0,-1,0,0,7,1,0,2,0,0,0,0,0,0,0,6,0,0,0,6,4,0,0,0,0,0,0,3,4,5,0,3,0,0,|,1,4,0,6,|,383.125,|,0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,-2,0,0,-1,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,6,0,0,3,4,5,0,3,0,0
0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,-2,0,0,-1,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,6,0,0,3,4,5,0,3,0,0,|,0,6,2,7,|,415.6749999999993,|,0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,1,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,7,0,0,2,0,-2,0,0,0,0,0,0,0,0,0,6,4,0,0,0,6,0,0,3,4,5,0,3,0,0
0,0,0,-4,-5,-4,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,1,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,7,0,0,2,0,-2,0,0,0,0,0,0,0,0,0,6,4,0,0,0,6,0,0,3,4,5,0,3,0,0,|,3,0,4,1,|,429.875,|,0,0,0,0,-5,-4,-3,0,-1,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,1,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,7,0,0,0,0,-2,0,0,0,0,0,0,0,0,2,6,4,0,0,0,6,0,0,3,4,5,0,3,0,0
0,0,0,0,-5,-4,-3,0,-1,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,1,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,7,0,0,0,0,-2,0,0,0,0,0,0,0,0,2,6,4,0,0,0,6,0,0,3,4,5,0,3,0,0,|,3,6,3,8,|,475.625,|,0,0,0,0,-5,-4,-3,0,-1,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,1,-6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,2,-1,4,0,0,0,6,0,0,3,4,5,0,3,0,0
0,0,0,0,-5,-4,-3,0,-1,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,1,-6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,2,-1,4,0,0,0,6,0,0,3,4,5,0,3,0,0,|,2,7,4,6,|,333.52499999999964,|,0,0,0,0,-5,-4,-3,0,-1,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,1,-6,0,0,0,0,0,0,7,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,0,0,0,0,0,3,4,5,0,3,0,0
0,0,0,0,-5,-4,-3,0,-1,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,1,-6,0,0,0,0,0,0,7,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,0,0,0,0,0,3,4,5,0,3,0,0,|,4,6,3,8,|,368.52499999999964,|,0,0,0,0,-5,-4,-3,0,-1,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,1,-6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,-2,4,0,0,0,0,0,0,3,4,5,0,0,0,0
0,0,0,0,-5,-4,-3,0,-1,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,1,-6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,-2,4,0,0,0,0,0,0,3,4,5,0,0,0,0,|,3,8,4,6,|,443.5750000000007,|,0,0,0,0,-5,-4,-3,0,-1,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,1,-6,0,0,0,0,0,0,7,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,4,5,0,0,0,0
0,0,0,0,-5,-4,-3,0,-1,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,1,-6,0,0,0,0,0,0,7,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,4,5,0,0,0,0,|,8,0,8,1,|,435.7000000000007,|,0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,-1,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,1,-6,0,0,0,0,0,0,7,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0
0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,-1,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,1,-6,0,0,0,0,0,0,7,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0,|,8,1,5,1,|,483.125,|,0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,-1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,1,-6,0,2,0,0,0,0,7,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0
0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,-1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,1,-6,0,2,0,0,0,0,7,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0,|,4,6,6,7,|,453.5750000000007,|,0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,-1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,-6,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,-2,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0
0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,-1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,-6,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,-2,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0,|,8,4,4,4,|,865.75,|,0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,-1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,2,-6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,-2,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0
0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,-1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,2,-6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,-2,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0,|,6,7,4,6,|,1084,|,0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,-1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,2,-6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0
0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,-1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,2,-6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0,|,4,4,4,7,|,861,|,0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,-1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-6,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0
0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,-1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-6,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0,|,5,1,5,6,|,915.7999999999993,|,0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,4,-6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0
0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,4,-6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,|,5,6,3,6,|,1026.375,|,0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,4,-6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0
0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,4,-6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,|,3,6,3,2,|,1131,|,0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,2,-1,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0
0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,2,-1,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,|,3,2,3,7,|,1184.5,|,0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,2,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0
0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,2,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,|,4,7,4,6,|,1251.75,|,0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,2,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0
0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,2,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,|,3,7,6,7,|,1337.0499999999993,|,0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,2,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0
0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,2,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,|,6,7,8,7,|,1388,|,0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,2,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0
0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,2,0,-3,0,0,0,0,0,0,0,0,-7,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,|,4,3,4,4,|,1457.25,|,0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,2,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0
0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,2,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,|,4,4,4,5,|,1525.875,|,0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,2,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,2,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,|,8,7,5,7,|,1561,|,0,0,0,0,-5,-4,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,2,0,0,0,0,0,0,0,0,0,-7,0,7,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0
